product_code,image_url,display_order,is_thumbnail
FJGB001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJGB001/FJGB001_1.jpg,0,true
FJGC007,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJGC007/FJGC007_1.jpg,0,true
FJLM001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJLM001/FJLM001_1.jpg,0,true
FJLM002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJLM002/FJLM002_1.jpg,0,true
FJLO001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJLO001/FJLO001_1.jpg,0,true
FJMK001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK001/FJMK001_1.jpg,0,true
FJMK003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK003/FJMK003_1.jpg,0,true
FJMK004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK004/FJMK004_1.jpg,0,true
FJMK005,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK005/FJMK005_1.jpg,0,true
FJMK006,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK006/FJMK006_1.jpg,0,true
FJMK007,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK007/FJMK007_1.jpg,0,true
FJMK008,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK008/FJMK008_1.jpg,0,true
FJMK5T1,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMK5T1/FJMK5T1_1.jpg,0,true
FJMT001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMT001/FJMT001_1.jpg,0,true
FJMT002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJMT002/FJMT002_1.jpg,0,true
FJOF001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJOF001/FJOF001_1.jpg,0,true
FJOF002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJOF002/FJOF002_1.jpg,0,true
FJPD001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJPD001/FJPD001_1.jpg,0,true
FJPGM02,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJPGM02/FJPGM02_1.jpg,0,true
FJPW000,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJPW000/FJPW000_1.jpg,0,true
FJPW001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJPW001/FJPW001_1.jpg,0,true
FJPWK00,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJPWK00/FJPWK00_1.jpg,0,true
FJSC002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSC002/FJSC002_1.jpg,0,true
FJSC003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSC003/FJSC003_1.jpg,0,true
FJSL001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSL001/FJSL001_1.jpg,0,true
FJSL002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSL002/FJSL002_1.jpg,0,true
FJSL003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSL003/FJSL003_1.jpg,0,true
FJSL004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSL004/FJSL004_1.jpg,0,true
FJSL006,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSL006/FJSL006_1.jpg,0,true
FJSL007,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSL007/FJSL007_1.jpg,0,true
FJSM001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJSM001/FJSM001_1.jpg,0,true
FJWE001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJWE001/FJWE001_1.jpg,0,true
HCBC001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/HCBC001/HCBC001_1.jpg,0,true
HCBL001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/HCBL001/HCBL001_1.jpg,0,true
HCHW001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/HCHW001/HCHW001_1.jpg,0,true
HCRS001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/HCRS001/HCRS001_1.jpg,0,true
HCSP001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/HCSP001/HCSP001_1.jpg,0,true
ILMT001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/ILMT001/ILMT001_1.jpg,0,true
ILMT001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/ILMT001/ILMT001_2.jpg,1,false
ILMT002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/ILMT002/ILMT002_1.jpg,0,true
